Question,Answer,Type
04:12 出發，經過90分鐘後到達，到達時間是？,05:42,時間計算
貼紙每張5元，小美有43元，最多可買幾張？還剩幾元？,8...3,除法
除數是7，商是17，餘數是6，被除數是多少？,125,除法
每件61元，買6件，付417元，應找回多少元？,51元,金錢
每件90元，買4件，付443元，應找回多少元？,83元,金錢
639 - 576 = ?,63,減法
3公里452米 = 多少米？,3452,單位轉換
206 + 167 - 172 = ?,201,混合運算
13和14的最小公倍數是多少？,182,數論
有84個蘋果，每9個裝一袋，可以裝多少袋？餘下幾個？,9...3,分組
把65個蘋果平均分給8個小朋友，每人得幾個？餘幾個？,8...1,除法
35的2倍是多少？,70,倍數
甲地到乙地240公里，去程用了3小時，回程用了6小時，回程平均速率是多少km/h？,40,速率
有77個蘋果，每4個裝一袋，可以裝多少袋？餘下幾個？,19...1,分組
14和20的最小公倍數是多少？,140,數論
(72 + 31) × 4 = ?,412,混合運算
01:41 出發，經過60分鐘後到達，到達時間是？,02:41,時間計算
鉛筆每枝10元，買11枝，共要付多少元？,110,乘法
每件63元，買5件，付367元，應找回多少元？,52元,金錢
電影從03:42開始，到05:12結束，放映了多少分鐘？,90,時間長短
父親今年21歲，兒子今年9歲，多少年前父親的年齡是兒子的5倍？,6,年齡
有83個蘋果，每9個裝一袋，可以裝多少袋？餘下幾個？,9...2,分組
家中有果81個。媽媽吃了5個後，小文吃了餘下的2/4，現在還剩下多少個果？,38,四則應用
一個長方形花圃，長9米，寬15米，圍欄長多少米？,48,周長計算
6升943毫升 = 多少毫升？,6943,單位轉換
16 × 25 = ?,400,乘法
貼紙每張47元，小美有85元，最多可買幾張？還剩幾元？,1...38,除法
電影從09:50開始，到11:20結束，放映了多少分鐘？,90,時間長短
3 × 39 + 362 = ?,479,混合運算
貼紙每張7元，小美有49元，最多可買幾張？,7,除法
主食有3種，飲品有5種，各選一種共有多少種搭配？,15,組合
一個電器首期付300元，之後每期付16元，共7期，總售價多少元？,412元,金錢
02:18 出發，經過15分鐘後到達，到達時間是？,02:33,時間計算
除數是6，商是9，餘數是1，被除數是多少？,55,除法
一個電器首期付60元，之後每期付36元，共10期，總售價多少元？,420元,金錢
9升622毫升 = 多少毫升？,9622,單位轉換
有149個蘋果，每4個裝一袋，可以裝多少袋？餘下幾個？,37...1,分組
一個電器首期付220元，之後每期付45元，共8期，總售價多少元？,580元,金錢
54 - 46 = ?,8,減法
一個長方形花圃，長14米，寬13米，圍欄長多少米？,54,周長計算
在○裡填上 >、< 或 =：7/9 ? 8/9,<,分數比較
甲地到乙地180公里，去程用了5小時，回程用了3小時，回程平均速率是多少km/h？,60,速率
在 10689 中，數字「8」表示的數值是？,80,位值
41 × 22 + 356 = ?,1258,混合運算
一個長方形花圃，長20米，寬7米，圍欄長多少米？,54,周長計算
一個平行四邊形有多少組平行線？,2,幾何
在 72286 中，數字「8」表示的數值是？,80,位值
14 + 113 = ?,127,加法
26 × 30 + 481 = ?,1261,混合運算
除數是5，商是30，餘數是4，被除數是多少？,154,除法
每件文具54元，小華買了6件，付了346元，應找回多少元？,22,四則應用
家中有果74個。媽媽吃了2個後，小文吃了餘下的3/6，現在還剩下多少個果？,36,四則應用
鉛筆每枝39元，買8枝，共要付多少元？,312,乘法
948 - 587 = ?,361,減法
一個長方形花圃，長9米，寬14米，圍欄長多少米？,46,周長計算
742 - 69 = ?,673,減法
32的8倍是多少？,256,倍數
貼紙每張6元，小美有38元，最多可買幾張？還剩幾元？,6...2,除法
父親今年23歲，兒子今年9歲，多少年前父親的年齡是兒子的3倍？,2,年齡
貼紙每張25元，小美有29元，最多可買幾張？還剩幾元？,1...4,除法
每個盒子可放5件蛋糕，現有10件，最少要用多少個盒子？,2,除法
幾個人合買一份291元的禮物，每人平均要付多少元？還剩多少元？,48...3,四則應用
甲地到乙地300公里，去程用了4小時，回程用了5小時，回程平均速率是多少km/h？,60,速率
在 78007 中，數字「8」表示的數值是？,8000,位值
00:44 出發，經過20分鐘後到達，到達時間是？,01:04,時間計算
每件文具74元，小華買了5件，付了429元，應找回多少元？,59,四則應用
一個長方形花圃，長17米，寬13米，圍欄長多少米？,60,周長計算
47 × 70 = ?,3290,乘法
在○裡填上 >、< 或 =：1/3 ? 2/3,<,分數比較
每個盒子可放8件蛋糕，現有27件，最少要用多少個盒子？,4,除法
有88個蘋果，每6個裝一袋，可以裝多少袋？餘下幾個？,14...4,分組
296 + 248 - 118 = ?,426,混合運算
爸爸今年39歲，4年後爸爸多少歲？,43,四則應用
一個電器首期付287元，之後每期付64元，共3期，總售價多少元？,479元,金錢
一個長方形花圃，長12米，寬6米，圍欄長多少米？,36,周長計算
3公里863米 = 多少米？,3863,單位轉換
家中有果68個。媽媽吃了8個後，小文吃了餘下的2/5，現在還剩下多少個果？,36,四則應用
3公斤929克 = 多少克？,3929,單位轉換
14小時37分鐘 = 多少分鐘？,877,單位轉換
電影從10:03開始，到10:48結束，放映了多少分鐘？,45,時間長短
有101個蘋果，每9個裝一袋，可以裝多少袋？餘下幾個？,11...2,分組
鉛筆每枝24元，買3枝，共要付多少元？,72,乘法
主食有5種，飲品有4種，各選一種共有多少種搭配？,20,組合
在○裡填上 >、< 或 =：8/10 ? 3/10,>,分數比較
每件67元，買3件，付297元，應找回多少元？,96元,金錢
15和11的最小公倍數是多少？,165,數論
電影從18:45開始，到20:45結束，放映了多少分鐘？,120,時間長短
有109個蘋果，每9個裝一袋，可以裝多少袋？餘下幾個？,12...1,分組
每件261元，買6件共需付多少元？,1566元,金錢
289 + 124 - 254 = ?,159,混合運算
(41 + 27) × 2 = ?,136,混合運算
主食有5種，飲品有4種，各選一種共有多少種搭配？,20,組合
貨倉原有飲料1078支，上午賣出405支，下午運來803支，現在共有多少支？,1476,四則應用
8 × 64 = ?,512,乘法
6的10倍是多少？,60,倍數
小明有453元，買文具用去265元，媽媽又給他296元，現在有多少元？,484,四則應用
有71個蘋果，每4個裝一袋，可以裝多少袋？餘下幾個？,17...3,分組
每件54元，買2件，付186元，應找回多少元？,78元,金錢
一個長方形花圃，長11米，寬13米，圍欄長多少米？,48,周長計算
12公里275米 = 多少米？,12275,單位轉換
28的12倍是多少？,336,倍數
貨倉原有飲料744支，上午賣出251支，下午運來629支，現在共有多少支？,1122,四則應用
爸爸今年30歲，7年後爸爸多少歲？,37,四則應用
23 + 52 = ?,75,加法
李叔叔每天做26個零件，3天可以做多少個零件？,78,四則應用
爸爸今年42歲，6年後爸爸多少歲？,48,四則應用
6米49厘米 = 多少厘米？,649,單位轉換
爸爸今年44歲，9年後爸爸多少歲？,53,四則應用
40 × 34 + 37 = ?,1397,混合運算
48的12倍是多少？,576,倍數
在○裡填上 >、< 或 =：6/8 ? 7/8,<,分數比較
除數是10，商是10，餘數是4，被除數是多少？,104,除法
把79個蘋果平均分給9個小朋友，每人得幾個？餘幾個？,8...7,除法
923 - 126 = ?,797,減法
一個長方形有多少組平行線？,2,幾何
在 25059 中，數字「5」表示的數值是？,5000,位值
在 1609 中，數字「0」表示的數值是？,0,位值
在 45866 中，數字「8」表示的數值是？,800,位值
一個長方形花圃，長20米，寬4米，圍欄長多少米？,48,周長計算
幾個人合買一份541元的禮物，每人平均要付多少元？還剩多少元？,90...1,四則應用
爸爸今年40歲，2年後爸爸多少歲？,42,四則應用
在 55206 中，數字「5」表示的數值是？,50000,位值
有83個蘋果，每5個裝一袋，可以裝多少袋？餘下幾個？,16...3,分組
電影從16:08開始，到17:38結束，放映了多少分鐘？,90,時間長短
甲地到乙地60公里，去程用了2小時，回程用了4小時，回程平均速率是多少km/h？,15,速率
甲地到乙地240公里，去程用了3小時，回程用了8小時，回程平均速率是多少km/h？,30,速率
幾個人合買一份462元的禮物，每人平均要付多少元？,77,四則應用
甲地到乙地60公里，去程用了6小時，回程用了3小時，回程平均速率是多少km/h？,20,速率
甲地到乙地60公里，去程用了2小時，回程用了5小時，回程平均速率是多少km/h？,12,速率
父親今年24歲，兒子今年17歲，多少年前父親的年齡是兒子的2倍？,10,年齡
每個盒子可放8件蛋糕，現有54件，最少要用多少個盒子？,7,除法
除數是4，商是16，餘數是1，被除數是多少？,65,除法
10:53 出發，經過30分鐘後到達，到達時間是？,11:23,時間計算
小明有780元，買文具用去394元，媽媽又給他232元，現在有多少元？,618,四則應用
04:11 出發，經過90分鐘後到達，到達時間是？,05:41,時間計算
主食有2種，飲品有2種，各選一種共有多少種搭配？,4,組合
每件290元，買5件共需付多少元？,1450元,金錢
一個長方形花圃，長17米，寬12米，圍欄長多少米？,58,周長計算
每件201元，買3件共需付多少元？,603元,金錢
04:13 出發，經過45分鐘後到達，到達時間是？,04:58,時間計算
家中有果96個。媽媽吃了6個後，小文吃了餘下的4/6，現在還剩下多少個果？,30,四則應用
一個正方形有多少組平行線？,2,幾何
家中有果63個。媽媽吃了3個後，小文吃了餘下的5/6，現在還剩下多少個果？,10,四則應用
鉛筆每枝42元，買2枝，共要付多少元？,84,乘法
每個盒子可放6件蛋糕，現有49件，最少要用多少個盒子？,9,除法
每件文具100元，小華買了7件，付了769元，應找回多少元？,69,四則應用
50的10倍是多少？,500,倍數
鉛筆每枝26元，買3枝，共要付多少元？,78,乘法
一個長方形有多少組平行線？,2,幾何
144 + 185 = ?,329,加法
電影從11:05開始，到12:35結束，放映了多少分鐘？,90,時間長短
481 + 240 - 465 = ?,256,混合運算
479 + 428 = ?,907,加法
鉛筆每枝4元，買6枝，共要付多少元？,24,乘法
423 + 177 - 346 = ?,254,混合運算
18和5的最小公倍數是多少？,90,數論
有83個蘋果，每4個裝一袋，可以裝多少袋？餘下幾個？,20...3,分組
電影從02:07開始，到03:37結束，放映了多少分鐘？,90,時間長短
19:10 出發，經過15分鐘後到達，到達時間是？,19:25,時間計算
3升123毫升 = 多少毫升？,3123,單位轉換
把101個蘋果平均分給5個小朋友，每人得幾個？餘幾個？,20...1,除法
98 + 303 = ?,401,加法
電影從10:14開始，到11:14結束，放映了多少分鐘？,60,時間長短
電影從09:20開始，到10:50結束，放映了多少分鐘？,90,時間長短
9 × 95 = ?,855,乘法
在 7322 中，數字「7」表示的數值是？,7000,位值
有56個蘋果，每4個裝一袋，可以裝多少袋？,14,分組
7小時15分鐘 = 多少分鐘？,435,單位轉換
3小時50分鐘 = 多少分鐘？,230,單位轉換
4厘米1毫米 = 多少毫米？,41,單位轉換
除數是10，商是28，餘數是6，被除數是多少？,286,除法
(10 + 61) × 8 = ?,568,混合運算
爸爸今年39歲，9年後爸爸多少歲？,48,四則應用
除數是3，商是26，餘數是1，被除數是多少？,79,除法
19:01 出發，經過60分鐘後到達，到達時間是？,20:01,時間計算
3的9倍是多少？,27,倍數
(27 + 55) × 2 = ?,164,混合運算
有104個蘋果，每8個裝一袋，可以裝多少袋？,13,分組
一個梯形有多少組平行線？,1,幾何
一個長方形有多少組平行線？,2,幾何
一個電器首期付266元，之後每期付15元，共3期，總售價多少元？,311元,金錢
09:34 出發，經過15分鐘後到達，到達時間是？,09:49,時間計算
4 × 16 + 268 = ?,332,混合運算
主食有4種，飲品有3種，各選一種共有多少種搭配？,12,組合
4和6的最小公倍數是多少？,12,數論
有31個蘋果，每4個裝一袋，可以裝多少袋？餘下幾個？,7...3,分組
03:13 出發，經過75分鐘後到達，到達時間是？,04:28,時間計算
14 × 94 = ?,1316,乘法
37的9倍是多少？,333,倍數
41 × 9 + 69 = ?,438,混合運算
(43 + 16) × 7 = ?,413,混合運算
電影從18:16開始，到20:46結束，放映了多少分鐘？,150,時間長短
每件文具64元，小華買了6件，付了413元，應找回多少元？,29,四則應用
16 × 38 + 131 = ?,739,混合運算
貼紙每張25元，小美有89元，最多可買幾張？還剩幾元？,3...14,除法
00:55 出發，經過120分鐘後到達，到達時間是？,02:55,時間計算
