Question,Answer,Type
"按 紅,黃,藍,綠 次序輪流進行，第59次是什麼？ (A.C B.藍 C.B D.A)",B,週期(選擇)
列出24的所有因數。,"1,2,3,4,6,8,12,24",數論
4和12的最小公倍數是？,12,數論
158 + 316 = ?,474,加法
19:46 出發，經過15分鐘後到達，到達時間是？,20:01,時間計算
每件110元，買2件共需付多少元？,220元,金錢
"按 東,南,西,北 次序輪流進行，第78次是什麼？ (A.甲 B.北方 C.東方 D.南)",D,週期(選擇)
10和9的最小公倍數是？,90,數論
529 - 362 = ?,167,減法
7和16的最小公倍數是？,112,數論
在○裡填上 + 或 - 或 =：1/3 ? 2/3 (A.< B.> C.: D.√),A,分數(選擇)
94的31倍是多少？,2914,乘法
在 39648 中，數字「8」表示的數值是？,8,位值
152 + 173 = ?,325,加法
家中有果78個。媽媽吃了2個後，小文吃了餘下的3/4，現在還剩下多少個果？,19,四則運算
在○裡填上 + 或 - 或 =：3/10 ? 2/10 (A.× B.: C.> D.√),C,分數(選擇)
14米62厘米 = ? 厘米,1462,單位轉換
47的15倍是多少？,705,倍數
1953 ÷ 34 = ?,57...15,除法
589 - 215 = ?,374,減法
16米62厘米 = ? 厘米,1662,單位轉換
2米55厘米 = ? 厘米,255,單位轉換
652 - 268 = ?,384,減法
148 + 353 = ?,501,加法
119 - 77 = ?,42,減法
在 33748 中，數字「3」表示的數值是？,3000,位值
655 ÷ 14 = ?,46...11,除法
46 + 101 = ?,147,加法
104 + 170 = ?,274,加法
家中有果48個。媽媽吃了6個後，小文吃了餘下的1/2，現在還剩下多少個果？,21,四則運算
12:45 出發，經過15分鐘後到達，到達時間是？,13:00,時間計算
家中有果52個。媽媽吃了2個後，小文吃了餘下的2/5，現在還剩下多少個果？,30,四則運算
327 + 272 = ?,599,加法
42的6倍是多少？,252,倍數
在○裡填上 + 或 - 或 =：5/9 ? 2/9 (A.> B.= C.< D.×),A,分數(選擇)
349 - 99 = ?,250,減法
68的65倍是多少？,4420,乘法
15:07 出發，經過60分鐘後到達，到達時間是？,16:07,時間計算
360 - 116 = ?,244,減法
一個長方形有多少組平行線？,2,幾何
貨倉原有飲料1085支，上午賣出737支，下午運來215支，現在共有多少支？,563,四則運算
826 - 547 = ?,279,減法
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
"按 甲,乙,丙,丁 次序輪流進行，第72次是什麼？ (A.西方 B.丁 C.戊 D.丙)",B,週期(選擇)
85 × 54 = ?,4590,乘法
父親今年55歲，兒子今年15歲，在多少年前父親年齡是兒子的5倍？,5,年齡
218 + 37 = ?,255,加法
小明有510元，買文具用去125元，媽媽又給他145元，現在有多少元？,530,四則運算
家中有果39個。媽媽吃了7個後，小文吃了餘下的1/2，現在還剩下多少個果？,16,四則運算
3837 ÷ 39 = ?,98...15,除法
19公里734米 = ? 米,19734,單位轉換
家中有果72個。媽媽吃了8個後，小文吃了餘下的2/4，現在還剩下多少個果？,32,四則運算
14公斤227克 = ? 克,14227,單位轉換
父親今年19歲，兒子今年7歲，在多少年前父親年齡是兒子的4倍？,3,年齡
133 - 127 = ?,6,減法
列出24的所有因數。,"1,2,3,4,6,8,12,24",數論
37 × 87 = ?,3219,乘法
572 ÷ 6 = ?,95...2,除法
12米30厘米 = ? 厘米,1230,單位轉換
511 - 510 = ?,1,減法
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
315 - 216 = ?,99,減法
54 - 27 = ?,27,減法
列出36的所有因數。,"1,2,3,4,6,9,12,18,36",數論
838 - 55 = ?,783,減法
"按 東,南,西,北 次序輪流進行，第70次是什麼？ (A.甲 B.南 C.東方 D.西方)",B,週期(選擇)
60 + 239 = ?,299,加法
在○裡填上 + 或 - 或 =：8/10 ? 6/10 (A.× B.> C.: D.=),B,分數(選擇)
88 × 57 = ?,5016,乘法
在○裡填上 + 或 - 或 =：2/12 ? 2/12 (A.√ B.: C.= D.<),C,分數(選擇)
每件213元，買5件共需付多少元？,1065元,金錢
在○裡填上 + 或 - 或 =：6/8 ? 6/8 (A.> B.√ C.= D.×),C,分數(選擇)
73的54倍是多少？,3942,乘法
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
951 - 667 = ?,284,減法
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
15升970毫升 = ? 毫升,15970,單位轉換
16的50倍是多少？,800,乘法
貨倉原有飲料1525支，上午賣出605支，下午運來858支，現在共有多少支？,1778,四則運算
貨倉原有飲料1231支，上午賣出178支，下午運來676支，現在共有多少支？,1729,四則運算
14 × 93 = ?,1302,乘法
296 + 190 = ?,486,加法
71的78倍是多少？,5538,乘法
在 87414 中，數字「4」表示的數值是？,4,位值
小明有525元，買文具用去299元，媽媽又給他242元，現在有多少元？,468,四則運算
700 ÷ 29 = ?,24...4,除法
面向北方，右轉3個直角，現在面向哪一方？ (A.西方 B.C C.B D.A),A,方向(選擇)
一個正方形有多少組平行線？,2,幾何
1160 ÷ 58 = ?,20,除法
家中有果66個。媽媽吃了6個後，小文吃了餘下的1/2，現在還剩下多少個果？,30,四則運算
41公里941米 = ? 米,41941,單位轉換
430 + 227 = ?,657,加法
32公里361米 = ? 米,32361,單位轉換
貨倉原有飲料1283支，上午賣出934支，下午運來388支，現在共有多少支？,737,四則運算
12小時15分 = ? 分,735,單位轉換
每件111元，買6件共需付多少元？,666元,金錢
15:39 出發，經過15分鐘後到達，到達時間是？,15:54,時間計算
19:20 出發，經過30分鐘後到達，到達時間是？,19:50,時間計算
每件172元，買2件共需付多少元？,344元,金錢
36的因數有哪些？,"1,2,3,4,6,9,12,18,36",因數
3500 ÷ 41 = ?,85...15,除法
小明有478元，買文具用去355元，媽媽又給他140元，現在有多少元？,263,四則運算
6和3的最小公倍數是？,6,數論
1米87厘米 = ? 厘米,187,單位轉換
小明有614元，買文具用去127元，媽媽又給他102元，現在有多少元？,589,四則運算
333 + 88 = ?,421,加法
貨倉原有飲料1699支，上午賣出1307支，下午運來326支，現在共有多少支？,718,四則運算
在 6458 中，數字「6」表示的數值是？,6000,位值
21:44 出發，經過60分鐘後到達，到達時間是？,22:44,時間計算
27的8倍是多少？,216,倍數
父親今年35歲，兒子今年21歲，在多少年前父親年齡是兒子的2倍？,7,年齡
16公里606米 = ? 米,16606,單位轉換
26 × 79 = ?,2054,乘法
家中有果31個。媽媽吃了7個後，小文吃了餘下的4/6，現在還剩下多少個果？,8,四則運算
9公里216米 = ? 米,9216,單位轉換
1451 ÷ 49 = ?,29...30,除法
01:26 出發，經過90分鐘後到達，到達時間是？,02:56,時間計算
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
261 + 429 = ?,690,加法
1522 ÷ 17 = ?,89...9,除法
每件162元，買6件共需付多少元？,972元,金錢
16升241毫升 = ? 毫升,16241,單位轉換
19的12倍是多少？,228,倍數
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
303 - 140 = ?,163,減法
78的59倍是多少？,4602,乘法
206 + 124 = ?,330,加法
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
343 + 347 = ?,690,加法
40小時6分 = ? 分,2406,單位轉換
28的3倍是多少？,84,倍數
57的73倍是多少？,4161,乘法
96 × 91 = ?,8736,乘法
2054 ÷ 79 = ?,26,除法
227 + 125 = ?,352,加法
小明有477元，買文具用去60元，媽媽又給他173元，現在有多少元？,590,四則運算
列出48的所有因數。,"1,2,3,4,6,8,12,16,24,48",數論
19:03 出發，經過75分鐘後到達，到達時間是？,20:18,時間計算
3的13倍是多少？,39,倍數
4443 ÷ 47 = ?,94...25,除法
在 16139 中，數字「9」表示的數值是？,9,位值
"按 東,南,西,北 次序輪流進行，第95次是什麼？ (A.乙 B.東方 C.西 D.南方)",C,週期(選擇)
小明有730元，買文具用去337元，媽媽又給他283元，現在有多少元？,676,四則運算
13米88厘米 = ? 厘米,1388,單位轉換
每件178元，買7件共需付多少元？,1246元,金錢
父親今年54歲，兒子今年18歲，在多少年前父親年齡是兒子的4倍？,6,年齡
312 + 187 = ?,499,加法
581 - 93 = ?,488,減法
"按 東,南,西,北 次序輪流進行，第53次是什麼？ (A.東方 B.己 C.東 D.甲)",C,週期(選擇)
貨倉原有飲料1560支，上午賣出613支，下午運來502支，現在共有多少支？,1449,四則運算
在 88264 中，數字「4」表示的數值是？,4,位值
196 - 164 = ?,32,減法
每件141元，買8件共需付多少元？,1128元,金錢
8和18的最小公倍數是？,72,數論
小明有705元，買文具用去558元，媽媽又給他219元，現在有多少元？,366,四則運算
"按 東,南,西,北 次序輪流進行，第24次是什麼？ (A.丙 B.南方 C.北 D.己)",C,週期(選擇)
家中有果92個。媽媽吃了5個後，小文吃了餘下的1/3，現在還剩下多少個果？,58,四則運算
小明有782元，買文具用去174元，媽媽又給他147元，現在有多少元？,755,四則運算
781 - 286 = ?,495,減法
783 - 156 = ?,627,減法
家中有果71個。媽媽吃了3個後，小文吃了餘下的3/4，現在還剩下多少個果？,17,四則運算
45公里127米 = ? 米,45127,單位轉換
29的73倍是多少？,2117,乘法
628 - 18 = ?,610,減法
70的45倍是多少？,3150,乘法
758 - 268 = ?,490,減法
203 + 90 = ?,293,加法
家中有果87個。媽媽吃了7個後，小文吃了餘下的1/4，現在還剩下多少個果？,60,四則運算
"按 甲,乙,丙,丁 次序輪流進行，第72次是什麼？ (A.西方 B.丁 C.戊 D.南方)",B,週期(選擇)
72的40倍是多少？,2880,乘法
列出60的所有因數。,"1,2,3,4,5,6,10,12,15,20,30,60",數論
在 43282 中，數字「2」表示的數值是？,2,位值
小明有404元，買文具用去250元，媽媽又給他211元，現在有多少元？,365,四則運算
家中有果83個。媽媽吃了7個後，小文吃了餘下的3/4，現在還剩下多少個果？,19,四則運算
01:43 出發，經過60分鐘後到達，到達時間是？,02:43,時間計算
貨倉原有飲料1080支，上午賣出153支，下午運來951支，現在共有多少支？,1878,四則運算
7 × 40 = ?,280,乘法
在○裡填上 + 或 - 或 =：1/8 ? 1/8 (A.× B.< C.: D.=),D,分數(選擇)
在○裡填上 + 或 - 或 =：5/12 ? 6/12 (A.√ B.: C.< D.>),C,分數(選擇)
95 × 44 = ?,4180,乘法
455 + 162 = ?,617,加法
311 + 462 = ?,773,加法
105 ÷ 2 = ?,52...1,除法
68 × 98 = ?,6664,乘法
7938 ÷ 81 = ?,98,除法
家中有果37個。媽媽吃了5個後，小文吃了餘下的2/4，現在還剩下多少個果？,16,四則運算
12米63厘米 = ? 厘米,1263,單位轉換
現時香港流通紙幣有幾種？ (A.24 B.4 C.6 D.14),C,常識(選擇)
父親今年24歲，兒子今年12歲，在多少年前父親年齡是兒子的4倍？,8,年齡
439 + 416 = ?,855,加法
父親今年75歲，兒子今年19歲，在多少年前父親年齡是兒子的5倍？,5,年齡
5的5倍是多少？,25,乘法
66 × 52 = ?,3432,乘法
每件148元，買7件共需付多少元？,1036元,金錢
家中有果38個。媽媽吃了2個後，小文吃了餘下的5/6，現在還剩下多少個果？,6,四則運算
2349 ÷ 38 = ?,61...31,除法
家中有果98個。媽媽吃了2個後，小文吃了餘下的2/4，現在還剩下多少個果？,48,四則運算
家中有果65個。媽媽吃了5個後，小文吃了餘下的2/5，現在還剩下多少個果？,36,四則運算
16公里513米 = ? 米,16513,單位轉換
05:25 出發，經過75分鐘後到達，到達時間是？,06:40,時間計算
在○裡填上 + 或 - 或 =：8/9 ? 5/9 (A.√ B.× C.: D.>),D,分數(選擇)
247 - 209 = ?,38,減法
父親今年18歲，兒子今年6歲，在多少年前父親年齡是兒子的4倍？,2,年齡
每件151元，買8件共需付多少元？,1208元,金錢
36的因數有哪些？,"1,2,3,4,6,9,12,18,36",因數
6的2倍是多少？,12,倍數
587 - 61 = ?,526,減法
一年有31天的月份有幾個？ (A.20 B.9 C.7 D.8),C,常識(選擇)
每件133元，買8件共需付多少元？,1064元,金錢
3253 ÷ 48 = ?,67...37,除法
44公里941米 = ? 米,44941,單位轉換
336 ÷ 7 = ?,48,除法
貨倉原有飲料981支，上午賣出222支，下午運來765支，現在共有多少支？,1524,四則運算
7392 ÷ 48 = ?,154,除法
816 ÷ 18 = ?,45...6,除法
18:45 出發，經過15分鐘後到達，到達時間是？,19:00,時間計算
16米65厘米 = ? 厘米,1665,單位轉換
480 + 474 = ?,954,加法
16和13的最小公倍數是？,208,數論
36的75倍是多少？,2700,乘法
7 × 41 = ?,287,乘法
家中有果72個。媽媽吃了3個後，小文吃了餘下的2/3，現在還剩下多少個果？,23,四則運算
831 ÷ 16 = ?,51...15,除法
5070 ÷ 39 = ?,130,除法
11:33 出發，經過75分鐘後到達，到達時間是？,12:48,時間計算
貨倉原有飲料518支，上午賣出365支，下午運來586支，現在共有多少支？,739,四則運算
53 + 47 = ?,100,加法
14米69厘米 = ? 厘米,1469,單位轉換
477 + 50 = ?,527,加法
397 + 381 = ?,778,加法
"按 甲,乙,丙,丁 次序輪流進行，第58次是什麼？ (A.戊 B.南方 C.乙 D.北方)",C,週期(選擇)
小明有635元，買文具用去255元，媽媽又給他107元，現在有多少元？,487,四則運算
49的73倍是多少？,3577,乘法
每件180元，買8件共需付多少元？,1440元,金錢
在 29529 中，數字「5」表示的數值是？,500,位值
759 - 729 = ?,30,減法
20和5的最小公倍數是？,20,數論
17米63厘米 = ? 厘米,1763,單位轉換
每件71元，買1件共需付多少元？,71元,金錢
01:45 出發，經過60分鐘後到達，到達時間是？,02:45,時間計算
176 + 149 = ?,325,加法
19:43 出發，經過60分鐘後到達，到達時間是？,20:43,時間計算
360 - 87 = ?,273,減法
939 - 171 = ?,768,減法
父親今年38歲，兒子今年10歲，在多少年前父親年齡是兒子的5倍？,3,年齡
父親今年23歲，兒子今年11歲，在多少年前父親年齡是兒子的5倍？,8,年齡
貨倉原有飲料1967支，上午賣出658支，下午運來781支，現在共有多少支？,2090,四則運算
"按 東,南,西,北 次序輪流進行，第100次是什麼？ (A.乙 B.己 C.北 D.甲)",C,週期(選擇)
797 - 282 = ?,515,減法
23的61倍是多少？,1403,乘法
貨倉原有飲料746支，上午賣出407支，下午運來237支，現在共有多少支？,576,四則運算
51的14倍是多少？,714,乘法
一個平行四邊形有多少組平行線？,2,幾何
02:06 出發，經過30分鐘後到達，到達時間是？,02:36,時間計算
1491 ÷ 21 = ?,71,除法
貨倉原有飲料1203支，上午賣出816支，下午運來346支，現在共有多少支？,733,四則運算
858 - 370 = ?,488,減法
226 + 212 = ?,438,加法
26的7倍是多少？,182,倍數
父親今年50歲，兒子今年20歲，在多少年前父親年齡是兒子的3倍？,5,年齡
在○裡填上 + 或 - 或 =：3/10 ? 9/10 (A.< B.√ C.: D.×),A,分數(選擇)
貨倉原有飲料1370支，上午賣出375支，下午運來626支，現在共有多少支？,1621,四則運算
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
16:36 出發，經過90分鐘後到達，到達時間是？,18:06,時間計算
60的3倍是多少？,180,乘法
1378 ÷ 26 = ?,53,除法
05:43 出發，經過60分鐘後到達，到達時間是？,06:43,時間計算
23:48 出發，經過30分鐘後到達，到達時間是？,00:18,時間計算
1小時33分 = ? 分,93,單位轉換
小明有474元，買文具用去319元，媽媽又給他242元，現在有多少元？,397,四則運算
5846 ÷ 37 = ?,158,除法
家中有果80個。媽媽吃了2個後，小文吃了餘下的2/3，現在還剩下多少個果？,26,四則運算
家中有果35個。媽媽吃了5個後，小文吃了餘下的1/2，現在還剩下多少個果？,15,四則運算
貨倉原有飲料582支，上午賣出441支，下午運來448支，現在共有多少支？,589,四則運算
